make,model,year,transmission,drive,date_range,fuel_type_summary,class_summary,cylinders,displ,co2,barrels08,fuelCost08,comb08,highway08,city08
Mazda,Millenia,2000,Automatic,2WD,2000-2010,Gas,Car,6.0,2.3,-1,14.8755,2900,20,25,17
Mazda,Millenia,2000,Automatic,2WD,2000-2010,Gas,Car,6.0,2.5,-1,14.8755,2900,20,24,17
Mazda,Protege,2000,Automatic,2WD,2000-2010,Gas,Car,4.0,1.6,-1,11.442692307692308,1700,26,30,23
Mazda,Protege,2000,Manual,2WD,2000-2010,Gas,Car,4.0,1.6,-1,11.018888888888888,1650,27,31,25
Mazda,Protege,2000,Automatic,2WD,2000-2010,Gas,Car,4.0,1.8,-1,12.935217391304349,1900,23,27,21
Mazda,Protege,2000,Manual,2WD,2000-2010,Gas,Car,4.0,1.8,-1,11.9004,1750,25,28,22
Mercedes-Benz,C230 Kompressor,2000,Automatic,2WD,2000-2010,Gas,Car,4.0,2.3,-1,13.52318181818182,2650,22,26,19
Mercedes-Benz,C280,2000,Automatic,2WD,2000-2010,Gas,Car,6.0,2.8,-1,14.167142857142858,2800,21,25,19
Mercedes-Benz,C43 AMG,2000,Automatic,2WD,2000-2010,Gas,Car,8.0,4.3,-1,16.528333333333336,3250,18,21,16
Mercedes-Benz,CL500,2000,Automatic,2WD,2000-2010,Gas,Car,8.0,5.0,-1,17.500588235294117,3450,17,21,15
Nissan,Altima,2000,Automatic,2WD,2000-2010,Gas,Car,4.0,2.4,-1,14.167142857142858,2100,21,26,18
Nissan,Altima,2000,Manual,2WD,2000-2010,Gas,Car,4.0,2.4,-1,12.39625,1850,24,28,21
Nissan,Sentra,2000,Automatic,2WD,2000-2010,Gas,Car,4.0,1.8,-1,11.442692307692308,1700,26,30,23
Nissan,Sentra,2000,Manual,2WD,2000-2010,Gas,Car,4.0,1.8,-1,11.442692307692308,1700,26,32,23
Nissan,Sentra,2000,Automatic,2WD,2000-2010,Gas,Car,4.0,2.0,-1,12.935217391304349,1900,23,27,21
Nissan,Sentra,2000,Manual,2WD,2000-2010,Gas,Car,4.0,2.0,-1,12.39625,1850,24,28,21
Oldsmobile,Alero,2000,Automatic,2WD,2000-2010,Gas,Car,4.0,2.4,-1,12.935217391304349,1900,23,28,19
Oldsmobile,Alero,2000,Manual,2WD,2000-2010,Gas,Car,4.0,2.4,-1,12.935217391304349,1900,23,28,19
Oldsmobile,Alero,2000,Automatic,2WD,2000-2010,Gas,Car,6.0,3.4,-1,14.167142857142858,2100,21,29,17
Plymouth,Neon,2000,Automatic,2WD,2000-2010,Gas,Car,4.0,2.0,-1,12.39625,1850,24,28,22
Plymouth,Neon,2000,Manual,2WD,2000-2010,Gas,Car,4.0,2.0,-1,11.018888888888888,1650,27,31,24
Pontiac,Grand Am,2000,Automatic,2WD,2000-2010,Gas,Car,4.0,2.4,-1,12.935217391304349,1900,23,28,19
Pontiac,Grand Am,2000,Manual,2WD,2000-2010,Gas,Car,4.0,2.4,-1,12.935217391304349,1900,23,28,19
Pontiac,Grand Am,2000,Automatic,2WD,2000-2010,Gas,Car,6.0,3.4,-1,14.167142857142858,2100,21,29,17
Saturn,SL,2000,Automatic,2WD,2000-2010,Gas,Car,4.0,1.9,-1,11.018888888888888,1650,27,34,23
Saturn,SL,2000,Automatic,2WD,2000-2010,Gas,Car,4.0,1.9,-1,11.442692307692308,1700,26,32,22
Saturn,SL,2000,Manual,2WD,2000-2010,Gas,Car,4.0,1.9,-1,10.25896551724138,1500,29,36,25
Saturn,SL,2000,Manual,2WD,2000-2010,Gas,Car,4.0,1.9,-1,11.018888888888888,1650,27,34,23
Subaru,Legacy AWD,2000,Automatic,4WD,2000-2010,Gas,Car,4.0,2.5,-1,14.167142857142858,2100,21,25,19
Subaru,Legacy AWD,2000,Manual,4WD,2000-2010,Gas,Car,4.0,2.5,-1,14.167142857142858,2100,21,25,19
Toyota,Camry Solara,2000,Automatic,2WD,2000-2010,Gas,Car,4.0,2.2,-1,12.935217391304349,1900,23,28,20
Toyota,Camry Solara,2000,Manual,2WD,2000-2010,Gas,Car,4.0,2.2,-1,12.39625,1850,24,29,21
Toyota,Camry Solara,2000,Automatic,2WD,2000-2010,Gas,Car,6.0,3.0,-1,14.8755,2200,20,25,17
Toyota,Camry Solara,2000,Manual,2WD,2000-2010,Gas,Car,6.0,3.0,-1,14.167142857142858,2100,21,26,18
Toyota,Corolla,2000,Automatic,2WD,2000-2010,Gas,Car,4.0,1.8,-1,11.442692307692308,1700,26,29,24
Toyota,Corolla,2000,Automatic,2WD,2000-2010,Gas,Car,4.0,1.8,-1,10.625357142857142,1600,28,34,25
Toyota,Corolla,2000,Manual,2WD,2000-2010,Gas,Car,4.0,1.8,-1,9.917,1450,30,34,27
Toyota,Echo,2000,Automatic,2WD,2000-2010,Gas,Car,4.0,1.5,-1,9.917,1450,30,34,26
Toyota,Echo,2000,Manual,2WD,2000-2010,Gas,Car,4.0,1.5,-1,9.2971875,1400,32,37,29
Volkswagen,Golf,2000,Automatic,2WD,2000-2010,Gas,Car,4.0,1.8,-1,13.52318181818182,2650,22,26,19
Volkswagen,Golf,2000,Manual,2WD,2000-2010,Gas,Car,4.0,1.8,-1,12.39625,2450,24,28,21
Volkswagen,Golf,2000,Automatic,2WD,2000-2010,Diesel,Car,4.0,1.9,-1,10.82409090909091,1650,33,40,29
Volkswagen,Golf,2000,Manual,2WD,2000-2010,Diesel,Car,4.0,1.9,-1,9.399868421052632,1450,38,44,35
Volkswagen,Golf,2000,Automatic,2WD,2000-2010,Gas,Car,4.0,2.0,-1,13.52318181818182,2000,22,26,19
Volkswagen,Golf,2000,Manual,2WD,2000-2010,Gas,Car,4.0,2.0,-1,12.39625,1850,24,28,21
Volkswagen,GTI,2000,Automatic,2WD,2000-2010,Gas,Car,4.0,1.8,-1,13.52318181818182,2650,22,26,19
Volkswagen,GTI,2000,Manual,2WD,2000-2010,Gas,Car,4.0,1.8,-1,12.39625,2450,24,28,21
Volkswagen,GTI,2000,Automatic,2WD,2000-2010,Gas,Car,4.0,2.0,-1,13.52318181818182,2000,22,26,19
Volkswagen,GTI,2000,Manual,2WD,2000-2010,Gas,Car,4.0,2.0,-1,12.39625,1850,24,28,21
Volkswagen,GTI,2000,Manual,2WD,2000-2010,Gas,Car,6.0,2.8,-1,14.167142857142858,2100,21,26,18
Volkswagen,Jetta,2000,Automatic,2WD,2000-2010,Gas,Car,4.0,1.8,-1,13.52318181818182,2650,22,26,19
Volkswagen,Jetta,2000,Manual,2WD,2000-2010,Gas,Car,4.0,1.8,-1,12.39625,2450,24,28,21
Volkswagen,Jetta,2000,Automatic,2WD,2000-2010,Diesel,Car,4.0,1.9,-1,10.82409090909091,1650,33,40,29
Volkswagen,Jetta,2000,Manual,2WD,2000-2010,Diesel,Car,4.0,1.9,-1,9.399868421052632,1450,38,44,35
Volkswagen,Jetta,2000,Automatic,2WD,2000-2010,Gas,Car,4.0,2.0,-1,13.52318181818182,2000,22,26,19
Volkswagen,Jetta,2000,Manual,2WD,2000-2010,Gas,Car,4.0,2.0,-1,12.39625,1850,24,28,21
Volkswagen,Jetta,2000,Automatic,2WD,2000-2010,Gas,Car,6.0,2.8,-1,15.65842105263158,2300,19,24,17
Volkswagen,Jetta,2000,Manual,2WD,2000-2010,Gas,Car,6.0,2.8,-1,14.8755,2200,20,26,17
Volvo,C70 Coupe,2000,Automatic,2WD,2000-2010,Gas,Car,5.0,2.3,-1,14.8755,2900,20,25,17
Volvo,C70 Coupe,2000,Manual,2WD,2000-2010,Gas,Car,5.0,2.3,-1,14.167142857142858,2800,21,25,18
Volvo,C70 Coupe,2000,Automatic,2WD,2000-2010,Gas,Car,5.0,2.4,-1,14.8755,2900,20,24,17
Volvo,S40 FWD,2000,Automatic,2WD,2000-2010,Gas,Car,4.0,1.9,-1,14.167142857142858,2800,21,26,19
Acura,3.2TL,2000,Automatic,2WD,2000-2010,Gas,Car,6.0,3.2,-1,14.8755,2900,20,27,17
Acura,3.5RL,2000,Automatic,2WD,2000-2010,Gas,Car,6.0,3.5,-1,16.528333333333336,3250,18,22,16
Audi,A6,2000,Automatic,2WD,2000-2010,Gas,Car,6.0,2.8,-1,16.528333333333336,3250,18,24,16
Audi,A6 quattro,2000,Automatic,4WD,2000-2010,Gas,Car,6.0,2.7,-1,16.528333333333336,3250,18,22,15
Audi,A6 quattro,2000,Manual,4WD,2000-2010,Gas,Car,6.0,2.7,-1,16.528333333333336,3250,18,22,15
Audi,A6 quattro,2000,Automatic,4WD,2000-2010,Gas,Car,6.0,2.8,-1,16.528333333333336,3250,18,22,15
Audi,A6 quattro,2000,Manual,4WD,2000-2010,Gas,Car,6.0,2.8,-1,16.528333333333336,3250,18,22,16
Audi,A6 quattro,2000,Automatic,4WD,2000-2010,Gas,Car,8.0,4.2,-1,16.528333333333336,3250,18,22,15
Audi,A8 quattro,2000,Automatic,4WD,2000-2010,Gas,Car,8.0,4.2,-1,16.528333333333336,3250,18,22,15
Bentley,Arnage,2000,Automatic,2WD,2000-2010,Gas,Car,8.0,4.4,-1,24.7925,4850,12,15,11
Bentley,Arnage,2000,Automatic,2WD,2000-2010,Gas,Car,8.0,6.7,-1,24.7925,4850,12,15,10
BMW,740i/740i Sport,2000,Automatic,2WD,2000-2010,Gas,Car,8.0,4.4,-1,16.528333333333336,3250,18,22,15
BMW,740i/740i Sport,2000,Automatic,2WD,2000-2010,Gas,Car,8.0,4.4,-1,18.594375,3650,16,19,14
Buick,Century,2000,Automatic,2WD,2000-2010,Gas,Car,6.0,3.1,-1,14.167142857142858,2100,21,27,18
Buick,Regal,2000,Automatic,2WD,2000-2010,Gas,Car,6.0,3.8,-1,14.167142857142858,2100,21,27,17
Buick,Regal,2000,Automatic,2WD,2000-2010,Gas,Car,6.0,3.8,-1,15.65842105263158,3050,19,25,16
Cadillac,Catera,2000,Automatic,2WD,2000-2010,Gas,Car,6.0,3.0,-1,16.528333333333336,3250,18,23,16
Cadillac,Eldorado,2000,Automatic,2WD,2000-2010,Gas,Car,8.0,4.6,-1,15.65842105263158,3050,19,25,15
Cadillac,Seville,2000,Automatic,2WD,2000-2010,Gas,Car,8.0,4.6,-1,15.65842105263158,3050,19,25,15
Chevrolet,Lumina/Monte Carlo,2000,Automatic,2WD,2000-2010,Gas,Car,6.0,3.1,-1,14.167142857142858,2100,21,27,18
Chevrolet,Lumina/Monte Carlo,2000,Automatic,2WD,2000-2010,Gas,Car,6.0,3.4,-1,14.167142857142858,2100,21,29,17
Chevrolet,Lumina/Monte Carlo,2000,Automatic,2WD,2000-2010,Gas,Car,6.0,3.8,-1,14.167142857142858,2100,21,27,17
Chevrolet,Malibu,2000,Automatic,2WD,2000-2010,Gas,Car,4.0,2.4,-1,12.935217391304349,1900,23,28,19
Chevrolet,Malibu,2000,Automatic,2WD,2000-2010,Gas,Car,6.0,3.1,-1,14.167142857142858,2100,21,27,18
Chrysler,Cirrus,2000,Automatic,2WD,2000-2010,Gas,Car,4.0,2.4,-1,14.8755,2200,20,26,17
Chrysler,Cirrus,2000,Automatic,2WD,2000-2010,Gas,Car,6.0,2.5,-1,14.8755,2200,20,25,17
Chrysler,Cirrus,2000,Automatic,2WD,2000-2010,Gas,Car,6.0,2.5,-1,15.65842105263158,2300,19,24,16
Daewoo,Leganza,2000,Automatic,2WD,2000-2010,Gas,Car,4.0,2.2,-1,14.167142857142858,2100,21,26,18
Daewoo,Leganza,2000,Manual,2WD,2000-2010,Gas,Car,4.0,2.2,-1,14.167142857142858,2100,21,27,18
Dodge,Stratus,2000,Automatic,2WD,2000-2010,Gas,Car,4.0,2.0,-1,13.52318181818182,2000,22,27,19
Dodge,Stratus,2000,Automatic,2WD,2000-2010,Gas,Car,4.0,2.4,-1,14.8755,2200,20,26,17
Dodge,Stratus,2000,Automatic,2WD,2000-2010,Gas,Car,6.0,2.5,-1,14.8755,2200,20,25,17
Dodge,Stratus,2000,Automatic,2WD,2000-2010,Gas,Car,6.0,2.5,-1,15.65842105263158,2300,19,24,16
Honda,Accord,2000,Automatic,2WD,2000-2010,Gas,Car,4.0,2.3,-1,12.935217391304349,1900,23,28,20
Honda,Accord,2000,Automatic,2WD,2000-2010,Gas,Car,4.0,2.3,-1,13.52318181818182,2000,22,26,19
Honda,Accord,2000,Manual,2WD,2000-2010,Gas,Car,4.0,2.3,-1,12.39625,1850,24,29,22
Honda,Accord,2000,Manual,2WD,2000-2010,Gas,Car,4.0,2.3,-1,12.935217391304349,1900,23,27,21
Honda,Accord,2000,Automatic,2WD,2000-2010,Gas,Car,6.0,3.0,-1,14.167142857142858,2100,21,25,18
Hyundai,Sonata,2000,Automatic,2WD,2000-2010,Gas,Car,4.0,2.4,-1,14.167142857142858,2100,21,26,18
Hyundai,Sonata,2000,Manual,2WD,2000-2010,Gas,Car,4.0,2.4,-1,13.52318181818182,2000,22,27,19
Hyundai,Sonata,2000,Automatic,2WD,2000-2010,Gas,Car,6.0,2.5,-1,14.8755,2200,20,25,18
Hyundai,Sonata,2000,Manual,2WD,2000-2010,Gas,Car,6.0,2.5,-1,14.167142857142858,2100,21,26,18
Infiniti,I30,2000,Automatic,2WD,2000-2010,Gas,Car,6.0,3.0,-1,14.8755,2200,20,25,17
Infiniti,Q45,2000,Automatic,2WD,2000-2010,Gas,Car,8.0,4.1,-1,16.528333333333336,3250,18,21,16
Jaguar,Vanden Plas,2000,Automatic,2WD,2000-2010,Gas,Car,8.0,4.0,-1,16.528333333333336,3250,18,22,15
Jaguar,Vanden Plas S/C,2000,Automatic,2WD,2000-2010,Gas,Car,8.0,4.0,-1,18.594375,3650,16,20,14
Jaguar,S-type (X200) V6,2000,Automatic,2WD,2000-2010,Gas,Car,6.0,3.0,-1,15.65842105263158,3050,19,24,16
Jaguar,S-type (X200) V8,2000,Automatic,2WD,2000-2010,Gas,Car,8.0,4.0,-1,17.500588235294117,3450,17,21,15
Jaguar,XJ8L,2000,Automatic,2WD,2000-2010,Gas,Car,8.0,4.0,-1,16.528333333333336,3250,18,22,15
Lexus,GS 300/GS 400,2000,Automatic,2WD,2000-2010,Gas,Car,6.0,3.0,-1,15.65842105263158,3050,19,23,17
Lexus,GS 300/GS 400,2000,Automatic,2WD,2000-2010,Gas,Car,8.0,4.0,-1,16.528333333333336,3250,18,22,16
Lexus,LS 400,2000,Automatic,2WD,2000-2010,Gas,Car,8.0,4.0,-1,15.65842105263158,3050,19,23,16
Lincoln,LS,2000,Automatic,2WD,2000-2010,Gas,Car,6.0,3.0,-1,16.528333333333336,3250,18,23,16
Lincoln,LS,2000,Automatic,2WD,2000-2010,Gas,Car,6.0,3.0,-1,16.528333333333336,3250,18,22,15
Lincoln,LS,2000,Manual,2WD,2000-2010,Gas,Car,6.0,3.0,-1,16.528333333333336,3250,18,23,15
Lincoln,LS,2000,Automatic,2WD,2000-2010,Gas,Car,8.0,3.9,-1,17.500588235294117,3450,17,22,15
Lincoln,LS,2000,Automatic,2WD,2000-2010,Gas,Car,8.0,3.9,-1,17.500588235294117,3450,17,22,15
Mercury,Sable,2000,Automatic,2WD,2000-2010,Gas,Car,6.0,3.0,-1,14.8755,2200,20,26,17
Mercury,Sable,2000,Automatic,2WD,2000-2010,Gas,Car,6.0,3.0,-1,14.8755,2200,20,26,17
Mazda,626,2000,Automatic,2WD,2000-2010,Gas,Car,4.0,2.0,-1,13.52318181818182,2000,22,25,19
Mazda,626,2000,Manual,2WD,2000-2010,Gas,Car,4.0,2.0,-1,11.9004,1750,25,29,23
Mazda,626,2000,Automatic,2WD,2000-2010,Gas,Car,6.0,2.5,-1,14.8755,2900,20,24,18
Mazda,626,2000,Manual,2WD,2000-2010,Gas,Car,6.0,2.5,-1,14.167142857142858,2800,21,25,19
Mercedes-Benz,E320,2000,Automatic,2WD,2000-2010,Gas,Car,6.0,3.2,-1,14.167142857142858,2800,21,27,18
Mercedes-Benz,E320 4Matic,2000,Automatic,4WD,2000-2010,Gas,Car,6.0,3.2,-1,14.167142857142858,2800,21,25,18
Mercedes-Benz,E430,2000,Automatic,2WD,2000-2010,Gas,Car,8.0,4.3,-1,16.528333333333336,3250,18,22,16
Mercedes-Benz,E430 4Matic,2000,Automatic,4WD,2000-2010,Gas,Car,8.0,4.3,-1,16.528333333333336,3250,18,21,16
Mercedes-Benz,E55 AMG,2000,Automatic,2WD,2000-2010,Gas,Car,8.0,5.5,-1,17.500588235294117,3450,17,21,15
Mitsubishi,Diamante,2000,Automatic,2WD,2000-2010,Gas,Car,6.0,3.5,-1,16.528333333333336,3250,18,23,16
Mitsubishi,Galant,2000,Automatic,2WD,2000-2010,Gas,Car,4.0,2.4,-1,14.167142857142858,2100,21,26,19
Mitsubishi,Galant,2000,Automatic,2WD,2000-2010,Gas,Car,6.0,3.0,-1,14.8755,2900,20,25,17
Nissan,Maxima,2000,Automatic,2WD,2000-2010,Gas,Car,6.0,3.0,-1,14.8755,2200,20,26,18
Nissan,Maxima,2000,Manual,2WD,2000-2010,Gas,Car,6.0,3.0,-1,14.167142857142858,2100,21,25,19
Oldsmobile,Intrigue,2000,Automatic,2WD,2000-2010,Gas,Car,6.0,3.5,-1,14.8755,2200,20,26,17
Plymouth,Breeze,2000,Automatic,2WD,2000-2010,Gas,Car,4.0,2.0,-1,13.52318181818182,2000,22,27,19
Plymouth,Breeze,2000,Manual,2WD,2000-2010,Gas,Car,4.0,2.0,-1,11.018888888888888,1650,27,34,23
Plymouth,Breeze,2000,Automatic,2WD,2000-2010,Gas,Car,4.0,2.4,-1,14.8755,2200,20,26,17
Pontiac,Grand Prix,2000,Automatic,2WD,2000-2010,Gas,Car,6.0,3.1,-1,14.167142857142858,2100,21,27,18
Pontiac,Grand Prix,2000,Automatic,2WD,2000-2010,Gas,Car,6.0,3.8,-1,14.167142857142858,2100,21,27,17
Pontiac,Grand Prix,2000,Automatic,2WD,2000-2010,Gas,Car,6.0,3.8,-1,15.65842105263158,3050,19,25,16
Saab,9-3,2000,Automatic,2WD,2000-2010,Gas,Car,4.0,2.0,-1,14.8755,2900,20,24,17
Saab,9-3,2000,Automatic,2WD,2000-2010,Gas,Car,4.0,2.0,-1,14.8755,2200,20,23,18
Saab,9-3,2000,Manual,2WD,2000-2010,Gas,Car,4.0,2.0,-1,13.52318181818182,2000,22,27,19
Saab,9-3,2000,Manual,2WD,2000-2010,Gas,Car,4.0,2.0,-1,13.52318181818182,2650,22,27,19
Saab,9-3 Viggen,2000,Manual,2WD,2000-2010,Gas,Car,4.0,2.3,-1,14.167142857142858,2800,21,27,18
Saab,9-5,2000,Automatic,2WD,2000-2010,Gas,Car,4.0,2.3,-1,14.8755,2200,20,25,17
Saab,9-5,2000,Automatic,2WD,2000-2010,Gas,Car,4.0,2.3,-1,15.65842105263158,3050,19,22,16
Saab,9-5,2000,Manual,2WD,2000-2010,Gas,Car,4.0,2.3,-1,14.167142857142858,2100,21,27,18
Saab,9-5,2000,Manual,2WD,2000-2010,Gas,Car,4.0,2.3,-1,14.8755,2900,20,25,18
Saab,9-5,2000,Automatic,2WD,2000-2010,Gas,Car,6.0,3.0,-1,15.65842105263158,3050,19,24,16
Saturn,LS,2000,Automatic,2WD,2000-2010,Gas,Car,4.0,2.2,-1,12.935217391304349,1900,23,29,20
Saturn,LS,2000,Manual,2WD,2000-2010,Gas,Car,4.0,2.2,-1,12.39625,1850,24,30,21
Saturn,LS,2000,Automatic,2WD,2000-2010,Gas,Car,6.0,3.0,-1,14.8755,2200,20,24,18
Toyota,Camry,2000,Automatic,2WD,2000-2010,Gas,Car,4.0,2.2,-1,12.935217391304349,1900,23,28,20
Toyota,Camry,2000,Manual,2WD,2000-2010,Gas,Car,4.0,2.2,-1,12.39625,1850,24,29,21
Toyota,Camry,2000,Automatic,2WD,2000-2010,Gas,Car,6.0,3.0,-1,14.8755,2200,20,25,17
Toyota,Camry,2000,Manual,2WD,2000-2010,Gas,Car,6.0,3.0,-1,14.167142857142858,2100,21,26,18
Volkswagen,Passat,2000,Automatic,2WD,2000-2010,Gas,Car,4.0,1.8,-1,14.167142857142858,2800,21,27,18
Volkswagen,Passat,2000,Manual,2WD,2000-2010,Gas,Car,4.0,1.8,-1,12.39625,2450,24,29,21
Volkswagen,Passat,2000,Automatic,2WD,2000-2010,Gas,Car,6.0,2.8,-1,15.65842105263158,3050,19,24,16
Volkswagen,Passat,2000,Manual,2WD,2000-2010,Gas,Car,6.0,2.8,-1,14.167142857142858,2800,21,26,18
Volkswagen,Passat 4motion,2000,Automatic,4WD,2000-2010,Gas,Car,6.0,2.8,-1,16.528333333333336,3250,18,22,15
Volvo,S70,2000,Automatic,2WD,2000-2010,Gas,Car,5.0,2.3,-1,14.8755,2900,20,25,17
Volvo,S70,2000,Manual,2WD,2000-2010,Gas,Car,5.0,2.3,-1,14.167142857142858,2800,21,25,18
Volvo,S70,2000,Automatic,2WD,2000-2010,Gas,Car,5.0,2.4,-1,14.8755,2900,20,24,17
Volvo,S70,2000,Automatic,2WD,2000-2010,Gas,Car,5.0,2.4,-1,14.167142857142858,2800,21,26,18
Volvo,S70,2000,Manual,2WD,2000-2010,Gas,Car,5.0,2.4,-1,13.52318181818182,2650,22,26,19
Volvo,S70 AWD,2000,Automatic,4WD,2000-2010,Gas,Car,5.0,2.4,-1,15.65842105263158,3050,19,23,16
Volvo,S80,2000,Automatic,2WD,2000-2010,Gas,Car,6.0,2.8,-1,16.528333333333336,3250,18,23,16
Volvo,S80,2000,Automatic,2WD,2000-2010,Gas,Car,6.0,2.9,-1,15.65842105263158,3050,19,24,16
Audi,A8 L,2000,Automatic,4WD,2000-2010,Gas,Car,8.0,4.2,-1,16.528333333333336,3250,18,22,15
BMW,740il/740il Protection,2000,Automatic,2WD,2000-2010,Gas,Car,8.0,4.4,-1,16.528333333333336,3250,18,22,15
BMW,750il/750il Protection,2000,Automatic,2WD,2000-2010,Gas,Car,12.0,5.4,-1,21.250714285714285,4150,14,18,12
Buick,LeSabre,2000,Automatic,2WD,2000-2010,Gas,Car,6.0,3.8,-1,14.8755,2200,20,27,17
Buick,Park Avenue,2000,Automatic,2WD,2000-2010,Gas,Car,6.0,3.8,-1,14.8755,2200,20,27,17
Buick,Park Avenue,2000,Automatic,2WD,2000-2010,Gas,Car,6.0,3.8,-1,15.65842105263158,3050,19,25,16
Cadillac,DeVille,2000,Automatic,2WD,2000-2010,Gas,Car,8.0,4.6,-1,15.65842105263158,3050,19,25,15
Chevrolet,Impala,2000,Automatic,2WD,2000-2010,Gas,Car,6.0,3.4,-1,14.167142857142858,2100,21,29,17
Chevrolet,Impala,2000,Automatic,2WD,2000-2010,Gas,Car,6.0,3.8,-1,14.167142857142858,2100,21,27,17
Chevrolet,Impala,2000,Automatic,2WD,2000-2010,Gas,Car,6.0,3.8,-1,14.167142857142858,2100,21,27,17
Chrysler,300 M,2000,Automatic,2WD,2000-2010,Gas,Car,6.0,3.5,-1,15.65842105263158,2300,19,24,16
Chrysler,Concorde,2000,Automatic,2WD,2000-2010,Gas,Car,6.0,2.7,-1,14.167142857142858,2100,21,27,18
Chrysler,Concorde,2000,Automatic,2WD,2000-2010,Gas,Car,6.0,3.2,-1,14.8755,2200,20,25,17
Chrysler,LHS,2000,Automatic,2WD,2000-2010,Gas,Car,6.0,3.5,-1,15.65842105263158,2300,19,24,16
Dodge,Intrepid,2000,Automatic,2WD,2000-2010,Gas,Car,6.0,2.7,-1,14.167142857142858,2100,21,27,18
Dodge,Intrepid,2000,Automatic,2WD,2000-2010,Gas,Car,6.0,2.7,-1,14.167142857142858,2100,21,27,18
Dodge,Intrepid,2000,Automatic,2WD,2000-2010,Gas,Car,6.0,3.2,-1,14.8755,2200,20,25,17
Dodge,Intrepid,2000,Automatic,2WD,2000-2010,Gas,Car,6.0,3.5,-1,15.65842105263158,2300,19,24,16
Ford,Crown Victoria,2000,Automatic,2WD,2000-2010,Gas,Car,8.0,4.6,-1,16.528333333333336,2450,18,23,16
Ford,Taurus,2000,Automatic,2WD,2000-2010,Gas,Car,6.0,3.0,-1,14.8755,2200,20,26,17
Ford,Taurus,2000,Automatic,2WD,2000-2010,Gas,Car,6.0,3.0,-1,14.8755,2200,20,26,17
Lincoln,Continental,2000,Automatic,2WD,2000-2010,Gas,Car,8.0,4.6,-1,16.528333333333336,3250,18,23,15
Mercury,Grand Marquis,2000,Automatic,2WD,2000-2010,Gas,Car,8.0,4.6,-1,16.528333333333336,2450,18,23,16
Lincoln,Town Car,2000,Automatic,2WD,2000-2010,Gas,Car,8.0,4.6,-1,16.528333333333336,2450,18,23,16
Mercedes-Benz,S430,2000,Automatic,2WD,2000-2010,Gas,Car,8.0,4.3,-1,16.528333333333336,3250,18,22,15
Mercedes-Benz,S500,2000,Automatic,2WD,2000-2010,Gas,Car,8.0,5.0,-1,17.500588235294117,3450,17,21,15
Pontiac,Bonneville,2000,Automatic,2WD,2000-2010,Gas,Car,6.0,3.8,-1,14.8755,2200,20,27,17
Pontiac,Bonneville,2000,Automatic,2WD,2000-2010,Gas,Car,6.0,3.8,-1,15.65842105263158,3050,19,25,16
Toyota,Avalon,2000,Automatic,2WD,2000-2010,Gas,Car,6.0,3.0,-1,13.52318181818182,2000,22,27,19
Audi,A4 Avant,2000,Automatic,2WD,2000-2010,Gas,Car,6.0,2.8,-1,15.65842105263158,3050,19,24,16
Audi,A4 Avant quattro,2000,Automatic,4WD,2000-2010,Gas,Car,4.0,1.8,-1,14.8755,2900,20,26,17
Audi,A4 Avant quattro,2000,Manual,4WD,2000-2010,Gas,Car,4.0,1.8,-1,13.52318181818182,2650,22,26,19
Audi,A4 Avant quattro,2000,Automatic,4WD,2000-2010,Gas,Car,6.0,2.8,-1,16.528333333333336,3250,18,22,15
Audi,A4 Avant quattro,2000,Manual,4WD,2000-2010,Gas,Car,6.0,2.8,-1,15.65842105263158,3050,19,23,16
BMW,323i Touring,2000,Automatic,2WD,2000-2010,Gas,Car,6.0,2.5,-1,15.65842105263158,3050,19,25,17
BMW,323i Touring,2000,Manual,2WD,2000-2010,Gas,Car,6.0,2.5,-1,14.167142857142858,2800,21,26,18
BMW,528i Sport Wagon,2000,Automatic,2WD,2000-2010,Gas,Car,6.0,2.8,-1,15.65842105263158,3050,19,24,16
BMW,528i Sport Wagon,2000,Automatic,2WD,2000-2010,Gas,Car,6.0,2.8,-1,15.65842105263158,3050,19,24,16
BMW,528i Sport Wagon,2000,Manual,2WD,2000-2010,Gas,Car,6.0,2.8,-1,15.65842105263158,3050,19,24,16
BMW,540i Sport Wagon,2000,Automatic,2WD,2000-2010,Gas,Car,8.0,4.4,-1,18.594375,3650,16,19,14
Daewoo,Nubira Station Wagon,2000,Automatic,2WD,2000-2010,Gas,Car,4.0,2.0,-1,13.52318181818182,2000,22,28,19
Daewoo,Nubira Station Wagon,2000,Manual,2WD,2000-2010,Gas,Car,4.0,2.0,-1,12.935217391304349,1900,23,28,20
Hyundai,Elantra Wagon,2000,Automatic,2WD,2000-2010,Gas,Car,4.0,2.0,-1,13.52318181818182,2000,22,27,19
Hyundai,Elantra Wagon,2000,Manual,2WD,2000-2010,Gas,Car,4.0,2.0,-1,12.39625,1850,24,29,21
Saturn,SW,2000,Automatic,2WD,2000-2010,Gas,Car,4.0,1.9,-1,11.018888888888888,1650,27,33,23
Saturn,SW,2000,Automatic,2WD,2000-2010,Gas,Car,4.0,1.9,-1,11.442692307692308,1700,26,32,22
Saturn,SW,2000,Manual,2WD,2000-2010,Gas,Car,4.0,1.9,-1,11.018888888888888,1650,27,34,23
Suzuki,Esteem Wagon,2000,Automatic,2WD,2000-2010,Gas,Car,4.0,1.6,-1,11.442692307692308,1700,26,30,23
Suzuki,Esteem Wagon,2000,Manual,2WD,2000-2010,Gas,Car,4.0,1.6,-1,10.625357142857142,1600,28,33,26
